,x,y,z,qx,qy,qz,qw,type,map,offset_x,offset_y,offset_z
202,-146.167048994,-129.478579063,0.617510543912,-0.0225615895127,0.0169428441065,-0.349851557735,0.93638015905,1.0,1.0,,,
203,-145.856636221,-130.605255342,0.615928142384,-0.0193837836311,0.0171325684883,-0.424916017813,0.904863040374,1.0,1.0,,,
204,-145.585939743,-131.725854648,0.610564284819,-0.00666306479936,0.0159823567431,-0.456729694849,0.88943698691,1.0,1.0,,,
205,-145.311834566,-132.690722189,0.610809143017,-0.00111148185591,0.0195625196394,-0.458734546623,0.888357297582,1.0,1.0,,,
206,-145.007482531,-133.652129933,0.511397422779,0.00359369914172,0.0228600192593,-0.468150458656,0.883345715394,1.0,1.0,,,
207,-144.693496062,-134.627127937,0.515191702908,0.0153535105513,0.0336352031699,-0.482913944315,0.874886887093,1.0,1.0,,,
208,-144.43181616,-135.643970956,0.509628007893,0.0042082568307,0.0192095199899,-0.5292058177,0.848265576001,1.0,1.0,,,
209,-144.181804977,-136.621614076,0.509280465044,0.00815149217274,0.0198820601597,-0.547077131639,0.836806350894,1.0,1.0,,,
210,-143.925276713,-137.615001682,0.507628882774,0.0155575417002,0.0192753834792,-0.56281066644,0.826214606643,1.0,1.0,,,
211,-143.681545132,-138.63585363,0.50757709557,0.00844313304512,0.0166218652761,-0.577038288683,0.816504280756,1.0,1.0,,,
212,-143.448100127,-139.628312289,0.511670508715,0.000220223285267,0.0202235520532,-0.596801569759,0.802133932568,1.0,1.0,,,
213,-143.207431355,-140.606924607,0.510293564599,0.00360885884545,0.0189137522872,-0.617635522718,0.786228724475,1.0,1.0,,,
214,-142.973290837,-141.598441819,0.507652376869,0.0132051790564,0.0169684118745,-0.634441034976,0.772672161646,1.0,1.0,,,
215,-142.762535044,-142.654485541,0.51564102568,0.0122564228069,0.0291497824615,-0.636957650982,0.77024997315,1.0,1.0,,,
216,-142.533945831,-143.655073887,0.52117603224,0.0545395753843,0.0438541081881,-0.592927481165,0.802208983988,1.0,1.0,,,
217,-142.257656606,-144.755353328,0.516100866249,0.0366784161111,0.0390148587371,-0.524518844061,0.849713196799,1.0,1.0,,,
218,-141.966645183,-145.856377994,0.51275853703,0.032318807527,0.0342207155989,-0.50067907077,0.864352303981,1.0,1.0,,,
219,-141.687449046,-146.965824893,0.414898382089,0.0257343765853,0.0364073490587,-0.486793834037,0.872378363979,1.0,1.0,,,
220,-141.438605693,-148.041935196,0.517280962017,0.0120614254178,0.0354763343352,-0.489536470507,0.871177361829,1.0,1.0,,,
221,-141.215726403,-149.14037902,0.413991029162,0.00558663374837,0.0273735732,-0.504770281942,0.862801506421,1.0,1.0,,,
222,-141.032105344,-150.18757833,0.414388099056,0.00919251914585,0.0295285441148,-0.501680715871,0.86449986813,1.0,1.0,,,
223,-140.762794126,-151.248873877,0.410343826723,0.00450572967629,0.0211890717415,-0.487438081583,0.872888789171,1.0,1.0,,,
224,-140.490113057,-152.299777553,0.411337816293,-0.00146690669051,0.0198022448622,-0.507233453824,0.861579910748,1.0,1.0,,,
225,-140.193154094,-153.31486136,0.410052311328,0.012733477849,0.0240489231891,-0.494472127081,0.868767416156,1.0,1.0,,,
226,-139.879669783,-154.348212322,0.412687330841,0.0191198831971,0.0314344939155,-0.470521082228,0.881621355139,1.0,1.0,,,
227,-139.560743901,-155.381789992,0.412780122428,0.011542324051,0.0287221288874,-0.468560502912,0.88288893366,1.0,1.0,,,
228,-139.344547508,-156.464221094,0.413387704872,-0.000429442517083,0.0233160667371,-0.541247498848,0.840539898876,1.0,1.0,,,
229,-139.07176365,-157.502588136,0.40825265297,-0.00471379101731,0.0127595008085,-0.53642385553,0.843839097537,1.0,1.0,,,
230,-138.794954629,-158.53220149,0.308967813549,-0.00189879014924,0.0152021058165,-0.558962949819,0.829051090889,1.0,1.0,,,
231,-138.465804754,-159.583351238,0.307952279983,0.0014488412586,0.0146939570391,-0.580493947946,0.814130680471,1.0,1.0,,,
232,-138.196282156,-160.60844232,0.314699225381,0.0115350107651,0.0284383306713,-0.59988891592,0.799494523704,1.0,1.0,,,
233,-137.927273139,-161.724084634,0.30893279892,0.0192915610117,0.0210025561174,-0.611006776721,0.791111526342,1.0,1.0,,,
234,-137.732750323,-162.755925802,0.410722622049,0.0116147456236,0.0215807535366,-0.630773191137,0.77558013777,1.0,1.0,,,
235,-137.507068628,-163.943067114,0.316060576335,0.015620614428,0.031530666693,-0.599763457309,0.799403282917,1.0,1.0,,,
236,-137.253881375,-164.915084247,0.314513066568,0.01757085192,0.0293656781981,-0.608981383169,0.792445958448,1.0,1.0,,,
237,-137.068352065,-165.915475302,0.313639409383,0.0119344505864,0.0263802219818,-0.622534081138,0.782056884504,1.0,1.0,,,
238,-136.8152163,-166.890367963,0.313925368541,0.0121181591505,0.0273621814177,-0.60165044916,0.798198721042,1.0,1.0,,,
239,-136.503026404,-168.069551907,0.31248850324,0.0129740704923,0.0252057748448,-0.6079658137,0.793456937572,1.0,1.0,,,
240,-136.24556556,-169.039349437,0.314650842063,0.0110833830048,0.0277630040098,-0.620685852181,0.783489276973,1.0,1.0,,,
241,-135.982325082,-170.173126907,0.310921249386,0.0131046959888,0.0219710798953,-0.642388265704,0.765952253523,1.0,1.0,,,
242,-135.705078221,-171.245260963,0.305385548124,0.016808566487,0.0150941302643,-0.594226213688,0.803980625569,1.0,1.0,,,
243,-135.409177992,-172.2725481,0.216451473218,0.01114171374,0.0305932620371,-0.616665297021,0.786551858419,1.0,1.0,,,
244,-135.077599089,-173.319768548,0.211545853772,0.0175499417264,0.0252163859791,-0.594756132609,0.803318913102,1.0,1.0,,,
245,-134.71550497,-174.330526158,0.311483581968,0.0170704264131,0.0255024304888,-0.577517901776,0.815801017228,1.0,1.0,,,
246,-134.319837437,-175.350732353,0.20972735001,0.0121554509779,0.021636803444,-0.563725387232,0.825589354061,1.0,1.0,,,
247,-134.022022911,-176.386869015,0.217066955424,0.00387106170036,0.0288115650011,-0.666949835602,0.744535308359,1.0,1.0,,,
248,-133.897608944,-177.417827069,0.215442584662,0.0207841434368,0.0278721497612,-0.715906937919,0.697329490907,1.0,1.0,,,
249,-133.793868372,-178.421788206,0.211679254289,0.0123754549824,0.0220560356123,-0.684319800048,0.728743295454,1.0,1.0,,,
250,-133.564760615,-179.466753619,0.210029582629,0.0174482555174,0.0208991481176,-0.662149252877,0.748877260238,1.0,1.0,,,
251,-133.326864757,-180.532708119,0.212321072808,0.016788865708,0.0235017518396,-0.692281456136,0.721049365258,1.0,1.0,,,
252,-133.153778361,-181.647930789,0.209887737434,0.015097797692,0.0194637557467,-0.694450160155,0.719119040061,1.0,1.0,,,
253,-132.901372078,-182.709894906,0.214658928735,0.0193487732268,0.0284239179738,-0.657352647417,0.752798248401,1.0,1.0,,,
254,-132.559883092,-183.769143607,0.213512945615,0.0170828318337,0.0270915544217,-0.631057366223,0.77507472225,1.0,1.0,,,
255,-132.251133044,-184.848677111,0.217787486561,0.0128565207259,0.0316122790518,-0.671072891211,0.740605528179,1.0,1.0,,,
256,-132.023481661,-185.936110786,0.210288840095,0.01096658994,0.0193148604282,-0.701335878742,0.712484845636,1.0,1.0,,,
257,-131.805678367,-187.005351739,0.10649834931,0.0163139512373,0.0146983104156,-0.677133353352,0.735532620925,1.0,1.0,,,
258,-131.513376675,-188.037852279,0.109931789173,0.0202943172573,0.0204072666696,-0.687253126011,0.725847659597,1.0,1.0,,,
259,-131.21655599,-189.07652678,0.107614869325,0.0197491165955,0.0166083175842,-0.690205067062,0.723153580909,1.0,1.0,,,
260,-130.984316499,-190.100968762,0.112997273456,0.0126157761863,0.0236376006597,-0.705391522033,0.708311306327,1.0,1.0,,,
261,-130.699657954,-191.146952959,0.108232385513,0.020039716845,0.0168849650932,-0.714251672157,0.699398210266,1.0,1.0,,,
262,-130.476578593,-192.195848299,0.110806309941,0.0186702085992,0.0207315472043,-0.71550942968,0.698045759461,1.0,1.0,,,
263,-130.28302658,-193.179418203,0.115401081816,0.0211547791365,0.0278143491398,-0.716626889192,0.696580748362,1.0,1.0,,,
264,-130.157907225,-194.234691784,0.113026741574,0.0291574746906,0.0360119380748,-0.452112122665,0.890756762829,1.0,1.0,,,
265,-129.843631397,-195.319631936,0.108678736377,0.0217162517309,0.0280680304946,-0.407994381239,0.912294456276,1.0,1.0,,,
266,-129.545020638,-196.345173282,0.106899460329,0.0152741601506,0.023476231836,-0.3605669291,0.932312745923,1.0,1.0,,,
267,-129.287818512,-197.333210865,0.113199346996,-0.00347319448828,0.023027334789,-0.400820417809,0.915860617911,1.0,1.0,,,
268,-129.038229407,-198.377500309,0.101160441411,0.043325137075,0.0251045212368,-0.363628876429,0.930197148855,1.0,1.0,,,
269,-128.760452486,-199.475805606,0.11016474239,-0.0178705195467,0.00682065885185,-0.377085954798,0.925980726494,1.0,1.0,,,
270,-128.525891131,-200.462303278,0.00488224536388,-0.00783077107868,0.0044986506795,-0.426552119572,0.904417895917,1.0,1.0,,,
271,-128.217702798,-201.474919827,0.00761382941949,0.00389293383851,0.0168585476075,-0.43988983598,0.89788505202,1.0,1.0,,,
272,-127.912858502,-202.565506593,0.10793974118,0.00494859735863,0.0176453270943,-0.462707995152,0.88632131027,1.0,1.0,,,
273,-127.644404607,-203.596726116,0.0105882304963,0.00488990382253,0.0217530402942,-0.488946203026,0.872028958593,1.0,1.0,,,
274,-127.34744058,-204.74881895,0.00901040638722,-0.000133935507471,0.0162986414238,-0.525795332691,0.850454939706,1.0,1.0,,,
275,-127.152632386,-205.735745826,0.106056324548,-0.00229477192595,0.0100037855704,-0.555637474274,0.831361326667,1.0,1.0,,,
276,-126.897591738,-206.849887945,0.00844583567921,-0.00502122583389,0.0129004622669,-0.575347256616,0.81779208829,1.0,1.0,,,
277,-126.59741149,-207.970164378,0.00749309053876,0.00488693616869,0.0151441976263,-0.584551442664,0.811200580629,1.0,1.0,,,
278,-126.301262236,-209.106889886,0.00872143741986,0.0077530608117,0.0177069244427,-0.61174098137,0.790821931023,1.0,1.0,,,
279,-126.051962509,-210.171180283,0.00834116315376,0.011631967107,0.0181575324524,-0.612842644772,0.789910687423,1.0,1.0,,,
280,-125.736440384,-211.278206149,0.00831280842033,0.0265086615927,0.021749578281,-0.601820245933,0.797895129883,1.0,1.0,,,
281,-125.413853765,-212.428050707,0.00941218743912,0.0134752103454,0.0206366395233,-0.601207474301,0.798712789844,1.0,1.0,,,
282,-125.187485892,-213.566139671,0.0202345218945,0.0168025155849,0.0363107284686,-0.653056947218,0.756251168699,1.0,1.0,,,
283,-124.981213779,-214.693448591,0.0194870078513,0.0135239662779,0.0350829328062,-0.63721724907,0.769766502031,1.0,1.0,,,
284,-124.74106322,-215.854314184,-0.0906762153182,0.0258776387458,0.0229037060652,-0.610735218054,0.791080439329,1.0,1.0,,,
285,-124.473672515,-216.995306794,-0.0831609908195,0.00545291801427,0.029981881696,-0.599562205346,0.799747781726,1.0,1.0,,,
286,-124.148459131,-218.127845911,-0.0875772572785,0.0123261524482,0.0248732014107,-0.610720553327,0.791359460398,1.0,1.0,,,
287,-123.879841811,-219.272125303,-0.0872494002581,0.0210372133821,0.0271905721763,-0.615213088316,0.787610921967,1.0,1.0,,,
288,-123.612341895,-220.416910306,-0.0846549989801,0.0187304342413,0.0306559444979,-0.615663107176,0.787190143715,1.0,1.0,,,
289,-123.350318562,-221.533028983,-0.0888421936583,0.0073170669882,0.0213525843367,-0.620372696996,0.783982298585,1.0,1.0,,,
290,-123.070889278,-222.630161443,-0.0884706451823,0.0185658203061,0.0250974155204,-0.605709689025,0.795073080082,1.0,1.0,,,
291,-122.826751685,-223.766646565,-0.0868671857569,0.0225672223879,0.0284512169621,-0.604082215446,0.79609416887,1.0,1.0,,,
292,-122.533959914,-224.852762301,-0.0918107014706,0.0160994880632,0.0197059332975,-0.58733664081,0.808942614182,1.0,1.0,,,
293,-122.257830879,-226.019099707,-0.0922197023251,0.0135595645281,0.0182187108512,-0.592461855853,0.805278315953,1.0,1.0,,,
294,-121.943835359,-227.160519266,-0.089493602846,0.00701295284039,0.0204156852303,-0.609063971458,0.792827280661,1.0,1.0,,,
295,-121.664847021,-228.278147472,-0.0868358996065,0.0066015317716,0.0239434385851,-0.64182016863,0.76645287048,1.0,1.0,,,
296,-121.467699312,-229.269209756,-0.0910734439897,0.0141755123457,0.0183826802952,-0.670569870807,0.741483095074,1.0,1.0,,,
297,-121.206877955,-230.421155149,-0.0847220134224,0.0265643825287,0.0310119819522,-0.638943827923,0.768168845577,1.0,1.0,,,
298,-120.983812111,-231.40412111,-0.0866096885035,0.0203792003913,0.0276338658982,-0.627659059735,0.77773077757,1.0,1.0,,,
299,-120.666929614,-232.566048872,-0.0877633243315,0.0272227847453,0.0285295473638,-0.588719674617,0.807374838373,1.0,1.0,,,
300,-120.357884397,-233.696430658,-0.0915562931415,0.0210229985565,0.0214495506857,-0.584003311356,0.811195465121,1.0,1.0,,,
301,-120.13083049,-234.690196853,-0.0855453823882,0.00739430099028,0.0266920222578,-0.611028618811,0.791123812847,1.0,1.0,,,
302,-119.90862595,-235.681410255,-0.0890493451949,0.00762384631725,0.0205295157874,-0.654745196872,0.755532357429,1.0,1.0,,,
303,-119.747031078,-236.677063049,-0.0952919244361,0.011084876848,0.0109889386134,-0.667994077489,0.744002877127,1.0,1.0,,,
304,-119.567606663,-237.67312798,-0.189524922736,0.00772833494089,0.0196933562011,-0.661552431601,0.749600443438,1.0,1.0,,,
305,-119.246463829,-238.764120349,-0.180247938856,0.0108893703816,0.0351437702503,-0.627688549151,0.7775946388,1.0,1.0,,,
306,-118.895302892,-239.88152516,-0.183241305028,0.0119027038896,0.0305199614303,-0.646232904975,0.762436810576,1.0,1.0,,,
307,-118.627596365,-240.976400112,-0.0840137349588,0.0124760639858,0.0283961916812,-0.692137014097,0.721099409127,1.0,1.0,,,
308,-118.425894449,-242.09411299,-0.190616963758,0.0149396603535,0.0186794466078,-0.693316860337,0.720235805827,1.0,1.0,,,
309,-118.168658031,-243.185794102,-0.0900796490451,0.0128433917458,0.0191761581159,-0.694580768207,0.719044420523,1.0,1.0,,,
310,-117.929688041,-244.217742461,-0.191272902853,0.0250766321188,0.0205773237774,-0.644731879542,0.763720197304,1.0,1.0,,,
311,-117.611140223,-245.184503062,-0.0807041472694,0.0549100333564,0.0396725744213,-0.615131955619,0.785508530986,1.0,1.0,,,
312,-117.345885296,-246.275816511,-0.177438791728,0.0339955572996,0.0427264205112,-0.628648432287,0.77577052255,1.0,1.0,,,
313,-117.153648529,-247.399553518,-0.181563459433,0.0410998978841,0.0405964058612,-0.570648334301,0.819160062982,1.0,1.0,,,
314,-116.923841037,-248.461822073,-0.0855700808445,0.0363690880415,0.0379285464626,-0.495653613046,0.866929184347,1.0,1.0,,,
315,-116.634024063,-249.445964655,-0.283634988566,0.00256703772947,0.0294552052183,-0.53016313239,0.847379994015,1.0,1.0,,,
316,-116.368306485,-250.429950138,-0.286669134503,0.00273535563112,0.025089991494,-0.504313979951,0.863151446609,1.0,1.0,,,
317,-116.04139593,-251.436127035,-0.287027931003,0.0152483211325,0.0293276497869,-0.508170025542,0.860622218398,1.0,1.0,,,
318,-115.743507937,-252.480322719,-0.283639292828,0.00658649873693,0.0308147178441,-0.538709277248,0.841902242428,1.0,1.0,,,
319,-115.439503297,-253.504476535,-0.290222608609,0.0145640929806,0.0222125031435,-0.573338611438,0.81888786078,1.0,1.0,,,
320,-115.248261466,-254.548586554,-0.186717533289,0.0135694517377,0.0272961925858,-0.580241299153,0.813873959902,1.0,1.0,,,
321,-115.016577583,-255.618684959,-0.18583986339,0.0134282313213,0.0300117849638,-0.528291041331,0.8484265148,1.0,1.0,,,
322,-114.777295566,-256.595955558,-0.280040108144,0.0225157253242,0.040792234759,-0.545019670754,0.83712758537,1.0,1.0,,,
323,-114.550722603,-257.586697875,-0.188671669447,0.0129865688459,0.0254981380002,-0.523030618418,0.851833414574,1.0,1.0,,,
324,-114.337384872,-258.597061324,-0.28788172232,0.0120098847575,0.0261854586588,-0.532655350201,0.845841806915,1.0,1.0,,,
325,-114.147900235,-259.599526013,-0.291177113447,0.0153487583902,0.0229395402343,-0.496858204748,0.867392712377,1.0,1.0,,,
326,-113.840304469,-260.586785824,-0.28765947778,0.00678591906971,0.0275964551684,-0.393861234371,0.918730490963,1.0,1.0,,,
327,-113.587899614,-261.563461667,-0.291839218528,0.00677100360442,0.0171259455179,-0.57046546814,0.821115098607,1.0,1.0,,,
328,-113.283221348,-262.529176862,-0.288182991096,0.0143477694613,0.0250946091212,-0.585016835374,0.810505832449,1.0,1.0,,,
329,-113.04056282,-263.527113251,-0.289810441001,0.0176311452406,0.0227518616888,-0.606843760302,0.794299783513,1.0,1.0,,,
330,-112.775571999,-264.503057815,-0.288007150057,0.0140368510183,0.0238275983401,-0.642725729175,0.765597054218,1.0,1.0,,,
331,-112.622471774,-265.515084338,-0.288499613774,0.00491778389476,0.0223473912281,-0.545139101462,0.838033274736,1.0,1.0,,,
332,-112.294461823,-266.521719677,-0.386331845139,0.0101689874851,0.0266951484043,-0.590118291669,0.806811231071,1.0,1.0,,,
333,-111.999812156,-267.55840874,-0.387536897395,0.0147314334468,0.0250096193742,-0.63055843031,0.775598845907,1.0,1.0,,,
334,-111.72924822,-268.584040456,-0.394383002431,0.0172952107463,0.0153788835457,-0.602810241483,0.797548856428,1.0,1.0,,,
335,-111.450855596,-269.569233796,-0.483367706521,0.0108756683239,0.0298157401379,-0.659532610925,0.751005643524,1.0,1.0,,,
336,-111.225384825,-270.597626633,-0.388662308056,0.0131421442092,0.0224121590733,-0.6516713988,0.758056308698,1.0,1.0,,,
337,-110.98407659,-271.592782259,-0.387161256677,0.0105213820705,0.024054566502,-0.657811560817,0.752724802837,1.0,1.0,,,
338,-110.72301974,-272.615203949,-0.385284983445,0.0113049814263,0.0268473284557,-0.667961740494,0.743625262875,1.0,1.0,,,
339,-110.492050921,-273.630169883,-0.386275462253,0.0207176164639,0.0265996881246,-0.676459203543,0.735707946744,1.0,1.0,,,
340,-110.263703635,-274.628605256,-0.385126410782,0.0195495480144,0.0290610120211,-0.648363169817,0.760525129616,1.0,1.0,,,
341,-110.020213463,-275.595898767,-0.485825162471,0.0105718397638,0.0259859805596,-0.663434419174,0.747708323128,1.0,1.0,,,
342,-109.798907341,-276.573018081,-0.484053905042,0.0147498146175,0.0290485612766,-0.677548489673,0.734756196435,1.0,1.0,,,
343,-109.549581,-277.666957215,-0.48486666546,0.012204531336,0.0279514912035,-0.654790879119,0.755194457194,1.0,1.0,,,
344,-109.29419096,-278.634870138,-0.489106430407,0.0147039494149,0.02206172018,-0.650462356478,0.759075620198,1.0,1.0,,,
345,-109.064270308,-279.658728763,-0.484468011885,0.0174860929513,0.0282089142754,-0.699173785364,0.714181007566,1.0,1.0,,,
346,-108.826276507,-280.728144409,-0.485817632166,0.0174867582817,0.0267604004842,-0.67982682062,0.732675636429,1.0,1.0,,,
347,-108.605552084,-281.821783776,-0.483904032684,0.0122924625863,0.0287679538563,-0.681906588561,0.730769939633,1.0,1.0,,,
348,-108.325515703,-282.896538011,-0.589082549736,0.0197562662635,0.0230932548665,-0.647628177648,0.761350205253,1.0,1.0,,,
349,-108.012574322,-283.954253651,-0.588529984765,0.0135904949172,0.0219974056212,-0.681631952954,0.731238191909,1.0,1.0,,,
350,-107.762866606,-284.982230569,-0.588548279535,0.0115053407796,0.0213019213372,-0.696464606596,0.717182617637,1.0,1.0,,,
351,-107.546961232,-286.012394225,-0.579975166702,0.012340865137,0.0340052189023,-0.702331107141,0.710930632394,1.0,1.0,,,
352,-107.291810332,-287.046709514,-0.482217122204,0.0193963746295,0.0327395601707,-0.666764225436,0.744296560203,1.0,1.0,,,
353,-107.082071505,-288.039504696,-0.579820582199,0.0124675346794,0.0346960639363,-0.683696000846,0.728835044543,1.0,1.0,,,
354,-106.853762737,-289.100034044,-0.580837861638,0.0118069102775,0.0332645551741,-0.677967717839,0.734243719624,1.0,1.0,,,
355,-106.629903644,-290.139230486,-0.5877884239,0.019392852519,0.0250686876677,-0.646320064945,0.762407930061,1.0,1.0,,,
356,-106.374722239,-291.105117159,-0.691521391052,0.00626207571813,0.0158752119663,-0.683033991189,0.730187188968,1.0,1.0,,,
357,-106.097414244,-292.135471019,-0.60565078908,0.00160765904743,-0.00992736636826,-0.723935365553,0.689794497898,1.0,1.0,,,
358,-105.791942225,-293.162783097,-0.486356240052,0.0172503264048,0.0242561072793,-0.738593077465,0.673494122781,1.0,1.0,,,
359,-105.540641231,-294.154609382,-0.686970906361,0.0192994011591,0.024113040835,-0.717382765537,0.695994297453,1.0,1.0,,,
360,-105.278740304,-295.135150966,-0.683408335025,0.0199233517081,0.0290244708913,-0.730546572559,0.681954797232,1.0,1.0,,,
361,-105.0547626,-296.132781635,-0.585728236514,0.0264668718063,0.0261499984415,-0.723990872953,0.688805413857,1.0,1.0,,,
362,-104.790238643,-297.141234984,-0.585487007387,0.023791052105,0.0268052546577,-0.712904345481,0.7003448139,1.0,1.0,,,
363,-104.523852058,-298.116619167,-0.586123644394,0.0281019677224,0.026133664578,-0.711260746823,0.701879947723,1.0,1.0,,,
364,-104.236561687,-299.199272412,-0.469770043316,0.0598784890888,0.0510879643253,-0.660742103017,0.746474687948,1.0,1.0,,,
365,-104.062183888,-300.185563434,-0.574125826714,0.0408330512465,0.0466680431845,-0.647898696024,0.759198284614,1.0,1.0,,,
366,-103.842487465,-301.25758822,-0.58264557266,0.0491777595862,0.0401871984007,-0.562903401415,0.824079060359,1.0,1.0,,,
367,-103.559952689,-302.315743707,-0.792536675584,0.0364460031083,0.0281920713027,-0.472013603649,0.880386309493,1.0,1.0,,,
368,-103.206601711,-303.337525157,-0.79059665515,0.0120742570231,0.0230668531077,-0.479907929189,0.876932444437,1.0,1.0,,,
369,-102.819496096,-304.310860992,-0.792729679754,0.0155823638279,0.0223723755406,-0.426188700391,0.904223345424,1.0,1.0,,,
370,-102.271246508,-305.199435337,-0.695430168215,0.00735093077849,0.0143215038616,-0.371018619199,0.928485887104,1.0,1.0,,,
371,-101.691510304,-306.092019398,-0.691520833074,0.0154362116943,0.0256920349526,-0.38291401604,0.923297622129,1.0,1.0,,,
372,-101.032900842,-306.958228944,-0.69060341003,0.0139486514671,0.0281748057929,-0.329747798752,0.943545443876,1.0,1.0,,,
373,-100.260228546,-307.721939675,-0.789907790771,0.00917826724814,0.028212677082,-0.273214083346,0.961495641656,1.0,1.0,,,
374,-99.4089842114,-308.420293615,-0.791631470314,0.00987885895267,0.0262211800693,-0.246534011804,0.968728981132,1.0,1.0,,,
375,-98.5947000625,-309.027453294,-0.790986859176,0.00728839924034,0.0261359357333,-0.226475699477,0.973638818888,1.0,1.0,,,
376,-97.6403536161,-309.632557422,-0.788205179782,0.00201866808153,0.0285720542488,-0.18280396199,0.98273204597,1.0,1.0,,,
377,-96.6820303204,-310.07936339,-0.791553425251,0.00211693583397,0.0227402390868,-0.14154881966,0.989667788585,1.0,1.0,,,
378,-95.6912300905,-310.409400515,-0.787733099594,-0.00595884261683,0.0237741279125,-0.099736233864,0.994712001884,1.0,1.0,,,
379,-94.7025273076,-310.685634089,-0.694419265325,0.00226499697403,0.0163049362344,-0.149762674643,0.988584928131,1.0,1.0,,,
380,-93.6505838425,-311.005444036,-0.788799346393,0.00580542524356,0.0329119793795,-0.112322485121,0.993109640466,1.0,1.0,,,
381,-92.6991559023,-311.323683475,-0.889108983169,-0.0012044602755,0.0249240109728,-0.135834898517,0.990417196588,1.0,1.0,,,
382,-91.637522332,-311.672645996,-0.89088670404,0.00113864016792,0.0226120345817,-0.168656114084,0.985414894637,1.0,1.0,,,
383,-90.626955734,-312.000589852,-0.792943244227,0.00382105739773,0.0227875544599,-0.0863626321682,0.995995794493,1.0,1.0,,,
384,-89.6243103347,-312.254649242,-0.788284494486,0.00134906957251,0.0289181073702,-0.14289425084,0.989314487994,1.0,1.0,,,
385,-88.5764895938,-312.610164141,-0.785817136588,0.00948666526435,0.0383286089811,-0.202388499867,0.978508975961,1.0,1.0,,,
386,-87.5441516184,-312.989273564,-0.787169750099,0.0131304083032,0.0397667017609,-0.169602244851,0.984622404961,1.0,1.0,,,
387,-86.5332077439,-313.388670172,-0.878367448538,-0.0155464982745,0.031353130627,-0.221803974806,0.974463074904,1.0,1.0,,,
388,-85.5562156887,-313.808001792,-0.88045848999,-0.0151054789979,0.028017855015,-0.198760233157,0.979531109266,1.0,1.0,,,
389,-84.510959228,-313.942428118,-0.884901939462,-0.0129779303115,0.0209045950778,-0.220132551903,0.975159592488,1.0,1.0,,,
390,-83.429376334,-314.059095089,-0.8906255955,0.00359594973275,0.0251337531724,-0.178605591865,0.983593110057,1.0,1.0,,,
391,-82.3463427677,-314.150350095,-0.885996627881,-0.000277637911904,0.0307865564408,-0.189941266319,0.981312603714,1.0,1.0,,,
392,-81.2670437869,-314.26228031,-0.885457830975,-0.000219713833119,0.0330341047883,-0.149377774324,0.988228202484,1.0,1.0,,,
393,-80.127991747,-314.172277203,-0.88787933788,-0.000406133534143,0.029097752775,-0.107443710643,0.993785190513,1.0,1.0,,,
394,-79.1294056287,-314.01851818,-0.882617634362,-0.00240881803469,0.0388319901711,-0.083197386689,0.995773302004,1.0,1.0,,,
395,-78.0117068091,-313.785559471,-0.886870745599,-0.0125185578321,0.0189499079112,-0.0281855367547,0.999344666378,1.0,1.0,,,
396,-77.0129090988,-313.488989833,-0.881704650983,-0.0128332097422,0.0310273348013,-0.0283762652989,0.999033233076,1.0,1.0,,,
397,-76.0100847928,-313.223466223,-0.977189230288,-0.0146006927062,0.0396307796715,-0.00459710701406,0.99909713626,1.0,1.0,,,
398,-74.9836925104,-312.903124409,-0.977702751622,-0.0226087946163,0.0278204938814,-0.0127180317182,0.999276295223,1.0,1.0,,,
399,-73.9378658335,-312.539395218,-0.902610213389,0.0234901746243,0.0262732262925,0.0614828020461,0.997485736404,1.0,1.0,,,
400,-72.9238613323,-312.309878338,-0.910905616017,0.0262260115538,0.00799821900025,0.154000163271,0.98769032319,1.0,1.0,,,
401,-71.8450702644,-312.042131837,-0.995426770504,-0.00206146418914,0.0155155326387,0.207051826204,0.978204763778,1.0,1.0,,,
402,-70.8303684115,-311.752690224,-0.988649042046,-0.0113299752507,0.023035792455,0.259573674244,0.965382044357,1.0,1.0,,,
403,-69.8271176507,-311.457326973,-0.982823365791,-0.0219785277959,0.0203950594004,0.283215379285,0.958587520681,1.0,1.0,,,
404,-68.8575071719,-311.189087638,-0.979496235976,-0.0276193984438,0.0186077193815,0.285119173384,0.957913346069,1.0,1.0,,,
405,-67.8831737448,-310.904838062,-1.07500562191,-0.0320897349344,0.0252701854788,0.295847542418,0.954361513412,1.0,1.0,,,
406,-66.9299999203,-310.576846791,-1.07304889139,-0.0348684628246,0.0256957749757,0.304338781691,0.951578595497,1.0,1.0,,,
407,-65.8556077234,-310.204063597,-1.07398616111,-0.0335974444847,0.0259922737369,0.314725695107,0.948231696512,1.0,1.0,,,
408,-64.7842680675,-309.768121277,-1.07758428297,-0.0303777902529,0.0203257939134,0.328694806183,0.943728656103,1.0,1.0,,,
409,-63.7668699828,-309.327129607,-1.0764758999,-0.0308016279176,0.0244056057293,0.331654430938,0.942582073119,1.0,1.0,,,
410,-62.7120624783,-308.938346396,-1.07656416982,-0.0329524559393,0.015198493288,0.284609788041,0.957956371658,1.0,1.0,,,
411,-61.6664110698,-308.617173376,-1.07814360635,-0.0280395588364,0.022091909962,0.251470777977,0.967206378431,1.0,1.0,,,
412,-60.6009896201,-308.329125705,-1.0808834294,-0.0230656009818,0.0234908054782,0.231382674151,0.972305619758,1.0,1.0,,,
